id,sku,name,category_id,brand,price,tax_percent,status,visibility,product_type,created_at
1202,G2IL-00076-001,Dior  47 Silk Folk Bag,9,Dior,130.17,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1203,G2IL-00076-002,Dior  47 Silk Athleisure Bag,1,Dior,478.18,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1204,G2IL-00076-003,Dior  47 Silk Puffer Bag,6,Dior,292.02,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1205,G2IL-00076-004,Dior  47 Silk Red Carpet Bag,9,Dior,490.24,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1206,G2IL-00076-005,Dior  47 Silk Loungewear Bag,5,Dior,197.23,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1207,G2IL-00076-006,Dior  34 Silk Folk Bag,3,Dior,466.76,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1208,G2IL-00076-007,Dior  34 Silk Athleisure Bag,3,Dior,360.5,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1209,G2IL-00076-008,Dior  34 Silk Puffer Bag,6,Dior,494.24,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1210,G2IL-00076-009,Dior  34 Silk Red Carpet Bag,4,Dior,453.07,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1211,G2IL-00076-010,Dior  34 Silk Loungewear Bag,10,Dior,306.58,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1212,G2IL-00076-011,Dior  43 Silk Folk Bag,4,Dior,300.16,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1213,G2IL-00076-012,Dior  43 Silk Athleisure Bag,10,Dior,389.76,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1214,G2IL-00076-013,Dior  43 Silk Puffer Bag,4,Dior,43.15,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1215,G2IL-00076-014,Dior  43 Silk Red Carpet Bag,7,Dior,245.09,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1216,G2IL-00076-015,Dior  43 Silk Loungewear Bag,9,Dior,466.95,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1217,G2IL-00077,Ralph Lauren Women's 33 Tencel / Lyocell Cute Bag,4,Ralph Lauren,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1218,G2IL-00077-001,Ralph Lauren Women's 33 Tencel / Lyocell Cute Bag,2,Ralph Lauren,114.8,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1219,G2IL-00077-002,Ralph Lauren Women's 33 Tencel / Lyocell Retro 60s Bag,9,Ralph Lauren,304.12,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1220,G2IL-00077-003,Ralph Lauren Women's 33 Tencel / Lyocell Cotton style Bag,7,Ralph Lauren,52.8,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1221,G2IL-00077-004,Ralph Lauren Women's 33 Tencel / Lyocell Performance Bag,8,Ralph Lauren,371.73,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1222,G2IL-00077-005,Ralph Lauren Women's 33 Tencel / Lyocell Outerwear Bag,3,Ralph Lauren,253.46,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1223,G2IL-00077-006,Ralph Lauren Women's 41 Tencel / Lyocell Cute Bag,2,Ralph Lauren,497.03,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1224,G2IL-00077-007,Ralph Lauren Women's 41 Tencel / Lyocell Retro 60s Bag,2,Ralph Lauren,173.1,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1225,G2IL-00077-008,Ralph Lauren Women's 41 Tencel / Lyocell Cotton style Bag,8,Ralph Lauren,165.54,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1226,G2IL-00077-009,Ralph Lauren Women's 41 Tencel / Lyocell Performance Bag,3,Ralph Lauren,56.28,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1227,G2IL-00077-010,Ralph Lauren Women's 41 Tencel / Lyocell Outerwear Bag,10,Ralph Lauren,323.65,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1228,G2IL-00077-011,Ralph Lauren Women's 44 Tencel / Lyocell Cute Bag,10,Ralph Lauren,478.67,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1229,G2IL-00077-012,Ralph Lauren Women's 44 Tencel / Lyocell Retro 60s Bag,2,Ralph Lauren,101.79,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1230,G2IL-00077-013,Ralph Lauren Women's 44 Tencel / Lyocell Cotton style Bag,5,Ralph Lauren,370.03,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1231,G2IL-00077-014,Ralph Lauren Women's 44 Tencel / Lyocell Performance Bag,5,Ralph Lauren,269.13,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1232,G2IL-00077-015,Ralph Lauren Women's 44 Tencel / Lyocell Outerwear Bag,10,Ralph Lauren,63.71,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1233,G2IL-00078,Furla Kid's 28 Jersey Knitwear Bag,10,Furla,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1234,G2IL-00078-001,Furla Kid's 28 Jersey Knitwear Bag,10,Furla,32.58,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1235,G2IL-00078-002,Furla Kid's 28 Jersey Effortless Bag,6,Furla,91.96,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1236,G2IL-00078-003,Furla Kid's 28 Jersey Rock Bag,10,Furla,484.16,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1237,G2IL-00078-004,Furla Kid's 28 Jersey Bohemian Bag,1,Furla,452.66,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1238,G2IL-00078-005,Furla Kid's 28 Jersey Down style Bag,6,Furla,271.02,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1239,G2IL-00078-006,Furla Kid's 42 Jersey Knitwear Bag,4,Furla,493.77,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1240,G2IL-00078-007,Furla Kid's 42 Jersey Effortless Bag,5,Furla,66.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1241,G2IL-00078-008,Furla Kid's 42 Jersey Rock Bag,2,Furla,198.66,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1242,G2IL-00078-009,Furla Kid's 42 Jersey Bohemian Bag,7,Furla,183.04,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1243,G2IL-00078-010,Furla Kid's 42 Jersey Down style Bag,6,Furla,143.98,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1244,G2IL-00078-011,Furla Kid's 54 Jersey Knitwear Bag,4,Furla,232.78,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1245,G2IL-00078-012,Furla Kid's 54 Jersey Effortless Bag,1,Furla,362.81,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1246,G2IL-00078-013,Furla Kid's 54 Jersey Rock Bag,2,Furla,175.16,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1247,G2IL-00078-014,Furla Kid's 54 Jersey Bohemian Bag,6,Furla,82.46,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1248,G2IL-00078-015,Furla Kid's 54 Jersey Down style Bag,7,Furla,419.79,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1249,G2IL-00079,Adidas Kid's 32 Houndstooth Linen style Bag,7,Adidas,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1250,G2IL-00079-001,Adidas Kid's 32 Houndstooth Linen style Bag,8,Adidas,332.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1251,G2IL-00079-002,Adidas Kid's 32 Houndstooth Layering Style Bag,3,Adidas,122.96,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1252,G2IL-00079-003,Adidas Kid's 32 Houndstooth Clean Bag,5,Adidas,140.03,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1253,G2IL-00079-004,Adidas Kid's 32 Houndstooth Pilates Bag,1,Adidas,386.25,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1254,G2IL-00079-005,Adidas Kid's 32 Houndstooth Business Casual Bag,6,Adidas,279.52,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1255,G2IL-00079-006,Adidas Kid's 54 Houndstooth Linen style Bag,4,Adidas,270.33,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1256,G2IL-00079-007,Adidas Kid's 54 Houndstooth Layering Style Bag,6,Adidas,235.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1257,G2IL-00079-008,Adidas Kid's 54 Houndstooth Clean Bag,6,Adidas,95.62,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1258,G2IL-00079-009,Adidas Kid's 54 Houndstooth Pilates Bag,5,Adidas,92.2,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1259,G2IL-00079-010,Adidas Kid's 54 Houndstooth Business Casual Bag,6,Adidas,153.54,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1260,G2IL-00079-011,Adidas Kid's 44 Houndstooth Linen style Bag,8,Adidas,332.4,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1261,G2IL-00079-012,Adidas Kid's 44 Houndstooth Layering Style Bag,5,Adidas,457.94,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1262,G2IL-00079-013,Adidas Kid's 44 Houndstooth Clean Bag,1,Adidas,334.75,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1263,G2IL-00079-014,Adidas Kid's 44 Houndstooth Pilates Bag,3,Adidas,20.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1264,G2IL-00079-015,Adidas Kid's 44 Houndstooth Business Casual Bag,1,Adidas,72.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1265,G2IL-00080,Dolce & Gabbana Unisex 55 Corduroy Loungewear Bag,2,Dolce & Gabbana,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1266,G2IL-00080-001,Dolce & Gabbana Unisex 55 Corduroy Loungewear Bag,3,Dolce & Gabbana,83.12,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1267,G2IL-00080-002,Dolce & Gabbana Unisex 55 Corduroy Performance Bag,4,Dolce & Gabbana,122.81,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1268,G2IL-00080-003,Dolce & Gabbana Unisex 55 Corduroy Outdoor Bag,8,Dolce & Gabbana,323.11,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1269,G2IL-00080-004,Dolce & Gabbana Unisex 55 Corduroy Oversized Bag,2,Dolce & Gabbana,338.63,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1270,G2IL-00080-005,Dolce & Gabbana Unisex 55 Corduroy Hiking Bag,3,Dolce & Gabbana,184.62,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1271,G2IL-00080-006,Dolce & Gabbana Unisex 54 Corduroy Loungewear Bag,10,Dolce & Gabbana,77.63,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1272,G2IL-00080-007,Dolce & Gabbana Unisex 54 Corduroy Performance Bag,8,Dolce & Gabbana,244.11,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1273,G2IL-00080-008,Dolce & Gabbana Unisex 54 Corduroy Outdoor Bag,7,Dolce & Gabbana,342.07,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1274,G2IL-00080-009,Dolce & Gabbana Unisex 54 Corduroy Oversized Bag,7,Dolce & Gabbana,67.4,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1275,G2IL-00080-010,Dolce & Gabbana Unisex 54 Corduroy Hiking Bag,5,Dolce & Gabbana,427.59,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1276,G2IL-00080-011,Dolce & Gabbana Unisex 43 Corduroy Loungewear Bag,4,Dolce & Gabbana,404.94,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1277,G2IL-00080-012,Dolce & Gabbana Unisex 43 Corduroy Performance Bag,9,Dolce & Gabbana,90.76,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1278,G2IL-00080-013,Dolce & Gabbana Unisex 43 Corduroy Outdoor Bag,8,Dolce & Gabbana,319.88,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1279,G2IL-00080-014,Dolce & Gabbana Unisex 43 Corduroy Oversized Bag,4,Dolce & Gabbana,246.78,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1280,G2IL-00080-015,Dolce & Gabbana Unisex 43 Corduroy Hiking Bag,2,Dolce & Gabbana,115.37,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1281,G2IL-00081,Prada Unisex 37 Leather Swimwear Bag,5,Prada,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1282,G2IL-00081-001,Prada Unisex 37 Leather Swimwear Bag,8,Prada,253.28,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1283,G2IL-00081-002,Prada Unisex 37 Leather Classic Bag,5,Prada,101.45,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1284,G2IL-00081-003,Prada Unisex 37 Leather Statement Outerwear Bag,2,Prada,42.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1285,G2IL-00081-004,Prada Unisex 37 Leather Retro 50s Bag,8,Prada,219.95,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1286,G2IL-00081-005,Prada Unisex 37 Leather Streetwear Bag,6,Prada,454.63,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1287,G2IL-00081-006,Prada Unisex 54 Leather Swimwear Bag,2,Prada,125.75,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1288,G2IL-00081-007,Prada Unisex 54 Leather Classic Bag,3,Prada,270.99,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1289,G2IL-00081-008,Prada Unisex 54 Leather Statement Outerwear Bag,8,Prada,485.5,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1290,G2IL-00081-009,Prada Unisex 54 Leather Retro 50s Bag,1,Prada,497.15,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1291,G2IL-00081-010,Prada Unisex 54 Leather Streetwear Bag,4,Prada,339.46,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1292,G2IL-00081-011,Prada Unisex 41 Leather Swimwear Bag,6,Prada,498.9,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1293,G2IL-00081-012,Prada Unisex 41 Leather Classic Bag,2,Prada,337.81,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1294,G2IL-00081-013,Prada Unisex 41 Leather Statement Outerwear Bag,3,Prada,270.82,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1295,G2IL-00081-014,Prada Unisex 41 Leather Retro 50s Bag,1,Prada,480.25,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1296,G2IL-00081-015,Prada Unisex 41 Leather Streetwear Bag,9,Prada,284.49,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1297,G2IL-00082,Céline Men's 42 Nylon Designer Casual Bag,7,Céline,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1298,G2IL-00082-001,Céline Men's 42 Nylon Designer Casual Bag,4,Céline,119.63,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1299,G2IL-00082-002,Céline Men's 42 Nylon Streetwear Bag,10,Céline,151.2,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1300,G2IL-00082-003,Céline Men's 42 Nylon Urban Bag,1,Céline,27.2,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1301,G2IL-00082-004,Céline Men's 42 Nylon Layered Bag,5,Céline,86.19,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1302,G2IL-00082-005,Céline Men's 42 Nylon Sari-style Bag,7,Céline,396.13,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1303,G2IL-00082-006,Céline Men's 29 Nylon Designer Casual Bag,9,Céline,62.68,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1304,G2IL-00082-007,Céline Men's 29 Nylon Streetwear Bag,2,Céline,453.8,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1305,G2IL-00082-008,Céline Men's 29 Nylon Urban Bag,6,Céline,191.23,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1306,G2IL-00082-009,Céline Men's 29 Nylon Layered Bag,7,Céline,471.99,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1307,G2IL-00082-010,Céline Men's 29 Nylon Sari-style Bag,7,Céline,206.99,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1308,G2IL-00082-011,Céline Men's 43 Nylon Designer Casual Bag,4,Céline,122.87,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1309,G2IL-00082-012,Céline Men's 43 Nylon Streetwear Bag,6,Céline,284.15,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1310,G2IL-00082-013,Céline Men's 43 Nylon Urban Bag,9,Céline,334.81,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1311,G2IL-00082-014,Céline Men's 43 Nylon Layered Bag,5,Céline,140.24,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1312,G2IL-00082-015,Céline Men's 43 Nylon Sari-style Bag,2,Céline,34.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1313,G2IL-00083,Céline Women's 43 Ripstop Eco-friendly Bag,1,Céline,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1314,G2IL-00083-001,Céline Women's 43 Ripstop Eco-friendly Bag,1,Céline,176.46,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1315,G2IL-00083-002,Céline Women's 43 Ripstop Dashiki-style Bag,6,Céline,123.17,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1316,G2IL-00083-003,Céline Women's 43 Ripstop Fitted Bag,5,Céline,68.18,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1317,G2IL-00083-004,Céline Women's 43 Ripstop Bohemian Bag,5,Céline,130.37,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1318,G2IL-00083-005,Céline Women's 43 Ripstop Cozy Bag,8,Céline,386.2,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1319,G2IL-00083-006,Céline Women's 36 Ripstop Eco-friendly Bag,2,Céline,136.57,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1320,G2IL-00083-007,Céline Women's 36 Ripstop Dashiki-style Bag,5,Céline,172.87,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1321,G2IL-00083-008,Céline Women's 36 Ripstop Fitted Bag,3,Céline,52.92,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1322,G2IL-00083-009,Céline Women's 36 Ripstop Bohemian Bag,5,Céline,52.47,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1323,G2IL-00083-010,Céline Women's 36 Ripstop Cozy Bag,9,Céline,263.27,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1324,G2IL-00083-011,Céline Women's 59 Ripstop Eco-friendly Bag,7,Céline,64.21,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1325,G2IL-00083-012,Céline Women's 59 Ripstop Dashiki-style Bag,9,Céline,417.59,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1326,G2IL-00083-013,Céline Women's 59 Ripstop Fitted Bag,6,Céline,156.25,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1327,G2IL-00083-014,Céline Women's 59 Ripstop Bohemian Bag,5,Céline,492.5,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1328,G2IL-00083-015,Céline Women's 59 Ripstop Cozy Bag,6,Céline,182.15,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1329,G2IL-00084,Dior Women's 57 Mesh Meeting-ready Bag,10,Dior,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1330,G2IL-00084-001,Dior Women's 57 Mesh Meeting-ready Bag,8,Dior,465.29,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1331,G2IL-00084-002,Dior Women's 57 Mesh Grunge Bag,7,Dior,164.7,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1332,G2IL-00084-003,Dior Women's 57 Mesh School-inspired Bag,8,Dior,112.39,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1333,G2IL-00084-004,Dior Women's 57 Mesh Modern Bag,5,Dior,416.88,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1334,G2IL-00084-005,Dior Women's 57 Mesh Business Casual Bag,5,Dior,137.04,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1335,G2IL-00084-006,Dior Women's 26 Mesh Meeting-ready Bag,6,Dior,476.89,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1336,G2IL-00084-007,Dior Women's 26 Mesh Grunge Bag,7,Dior,278.34,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1337,G2IL-00084-008,Dior Women's 26 Mesh School-inspired Bag,7,Dior,232.32,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1338,G2IL-00084-009,Dior Women's 26 Mesh Modern Bag,9,Dior,258.44,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1339,G2IL-00084-010,Dior Women's 26 Mesh Business Casual Bag,4,Dior,255.46,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1340,G2IL-00084-011,Dior Women's 41 Mesh Meeting-ready Bag,3,Dior,310.25,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1341,G2IL-00084-012,Dior Women's 41 Mesh Grunge Bag,3,Dior,364.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1342,G2IL-00084-013,Dior Women's 41 Mesh School-inspired Bag,4,Dior,207.85,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1343,G2IL-00084-014,Dior Women's 41 Mesh Modern Bag,8,Dior,81.79,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1344,G2IL-00084-015,Dior Women's 41 Mesh Business Casual Bag,10,Dior,76.71,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1345,G2IL-00085,Tommy Hilfiger Men's 32 Herringbone Streetwear Bag,1,Tommy Hilfiger,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1346,G2IL-00085-001,Tommy Hilfiger Men's 32 Herringbone Streetwear Bag,6,Tommy Hilfiger,303.9,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1347,G2IL-00085-002,Tommy Hilfiger Men's 32 Herringbone Business Casual Bag,10,Tommy Hilfiger,428.24,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1348,G2IL-00085-003,Tommy Hilfiger Men's 32 Herringbone Retro 70s Bag,7,Tommy Hilfiger,473.51,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1349,G2IL-00085-004,Tommy Hilfiger Men's 32 Herringbone Outerwear Bag,4,Tommy Hilfiger,461.28,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1350,G2IL-00085-005,Tommy Hilfiger Men's 32 Herringbone Designer Casual Bag,10,Tommy Hilfiger,17.74,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1351,G2IL-00085-006,Tommy Hilfiger Men's 39 Herringbone Streetwear Bag,8,Tommy Hilfiger,277.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1352,G2IL-00085-007,Tommy Hilfiger Men's 39 Herringbone Business Casual Bag,1,Tommy Hilfiger,140.89,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1353,G2IL-00085-008,Tommy Hilfiger Men's 39 Herringbone Retro 70s Bag,9,Tommy Hilfiger,179.69,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1354,G2IL-00085-009,Tommy Hilfiger Men's 39 Herringbone Outerwear Bag,4,Tommy Hilfiger,438.19,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1355,G2IL-00085-010,Tommy Hilfiger Men's 39 Herringbone Designer Casual Bag,7,Tommy Hilfiger,91.69,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1356,G2IL-00085-011,Tommy Hilfiger Men's 45 Herringbone Streetwear Bag,9,Tommy Hilfiger,69.26,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1357,G2IL-00085-012,Tommy Hilfiger Men's 45 Herringbone Business Casual Bag,8,Tommy Hilfiger,69.54,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1358,G2IL-00085-013,Tommy Hilfiger Men's 45 Herringbone Retro 70s Bag,1,Tommy Hilfiger,257.75,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1359,G2IL-00085-014,Tommy Hilfiger Men's 45 Herringbone Outerwear Bag,6,Tommy Hilfiger,67.47,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1360,G2IL-00085-015,Tommy Hilfiger Men's 45 Herringbone Designer Casual Bag,5,Tommy Hilfiger,261.37,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1361,G2IL-00086,Calvin Klein  41 Taffeta Vintage Bag,2,Calvin Klein,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
1362,G2IL-00086-001,Calvin Klein  41 Taffeta Vintage Bag,10,Calvin Klein,498.43,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1363,G2IL-00086-002,Calvin Klein  41 Taffeta Preppy Bag,2,Calvin Klein,54.19,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1364,G2IL-00086-003,Calvin Klein  41 Taffeta Luxury Bag,7,Calvin Klein,229.38,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1365,G2IL-00086-004,Calvin Klein  41 Taffeta Bohemian Bag,1,Calvin Klein,60.44,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1366,G2IL-00086-005,Calvin Klein  41 Taffeta Sport Bag,1,Calvin Klein,151.44,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1367,G2IL-00086-006,Calvin Klein  27 Taffeta Vintage Bag,6,Calvin Klein,457.16,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1368,G2IL-00086-007,Calvin Klein  27 Taffeta Preppy Bag,2,Calvin Klein,218.95,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1369,G2IL-00086-008,Calvin Klein  27 Taffeta Luxury Bag,8,Calvin Klein,171.57,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1370,G2IL-00086-009,Calvin Klein  27 Taffeta Bohemian Bag,7,Calvin Klein,394.81,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
1371,G2IL-00086-010,Calvin Klein  27 Taffeta Sport Bag,7,Calvin Klein,333.12,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
