id,product_id,warehouse_id,warehouse_name,stock_status,stock_quantity
1713,732,2,East Coast Distribution Center,Out of Stock,0
1714,732,1,Main Warehouse,In Stock,630
1715,733,2,East Coast Distribution Center,In Stock,577
1716,733,3,West Coast Distribution Center,Out of Stock,0
1717,734,3,West Coast Distribution Center,In Stock,657
1718,734,2,East Coast Distribution Center,Low Stock,1
1719,734,1,Main Warehouse,Out of Stock,0
1720,735,1,Main Warehouse,Low Stock,6
1721,735,3,West Coast Distribution Center,Out of Stock,0
1722,736,1,Main Warehouse,Out of Stock,0
1723,736,2,East Coast Distribution Center,Out of Stock,0
1724,737,3,West Coast Distribution Center,Out of Stock,0
1725,737,2,East Coast Distribution Center,Out of Stock,0
1726,738,2,East Coast Distribution Center,Out of Stock,0
1727,739,2,East Coast Distribution Center,In Stock,335
1728,739,1,Main Warehouse,Low Stock,4
1729,739,3,West Coast Distribution Center,Out of Stock,0
1730,740,1,Main Warehouse,Out of Stock,0
1731,740,3,West Coast Distribution Center,Low Stock,3
1732,741,3,West Coast Distribution Center,In Stock,95
1733,741,2,East Coast Distribution Center,In Stock,250
1734,742,1,Main Warehouse,In Stock,284
1735,742,2,East Coast Distribution Center,In Stock,194
1736,742,3,West Coast Distribution Center,Out of Stock,0
1737,743,2,East Coast Distribution Center,In Stock,941
1738,743,1,Main Warehouse,In Stock,566
1739,743,3,West Coast Distribution Center,Out of Stock,0
1740,744,2,East Coast Distribution Center,Out of Stock,0
1741,744,1,Main Warehouse,Out of Stock,0
1742,745,1,Main Warehouse,In Stock,771
1743,745,3,West Coast Distribution Center,In Stock,913
1744,746,2,East Coast Distribution Center,Out of Stock,0
1745,746,1,Main Warehouse,In Stock,282
1746,747,3,West Coast Distribution Center,Low Stock,4
1747,747,2,East Coast Distribution Center,Low Stock,5
1748,748,1,Main Warehouse,In Stock,108
1749,748,3,West Coast Distribution Center,Out of Stock,0
1750,749,2,East Coast Distribution Center,Low Stock,1
1751,749,1,Main Warehouse,In Stock,173
1752,750,2,East Coast Distribution Center,Low Stock,5
1753,750,3,West Coast Distribution Center,In Stock,216
1754,751,1,Main Warehouse,Out of Stock,0
1755,751,2,East Coast Distribution Center,In Stock,759
1756,751,3,West Coast Distribution Center,In Stock,675
1757,752,1,Main Warehouse,Low Stock,5
1758,752,3,West Coast Distribution Center,Out of Stock,0
1759,753,1,Main Warehouse,In Stock,761
1760,754,3,West Coast Distribution Center,In Stock,319
1761,754,1,Main Warehouse,In Stock,921
1762,754,2,East Coast Distribution Center,In Stock,730
1763,755,2,East Coast Distribution Center,Low Stock,7
1764,755,3,West Coast Distribution Center,In Stock,523
1765,755,1,Main Warehouse,Out of Stock,0
1766,756,3,West Coast Distribution Center,Out of Stock,0
1767,756,1,Main Warehouse,Low Stock,7
1768,757,2,East Coast Distribution Center,Out of Stock,0
1769,758,2,East Coast Distribution Center,Out of Stock,0
1770,758,3,West Coast Distribution Center,Low Stock,7
1771,759,2,East Coast Distribution Center,In Stock,155
1772,760,2,East Coast Distribution Center,Out of Stock,0
1773,760,3,West Coast Distribution Center,Low Stock,8
1774,761,1,Main Warehouse,Out of Stock,0
1775,761,2,East Coast Distribution Center,In Stock,548
1776,762,1,Main Warehouse,Out of Stock,0
1777,762,2,East Coast Distribution Center,Low Stock,3
1778,762,3,West Coast Distribution Center,Out of Stock,0
1779,763,3,West Coast Distribution Center,Low Stock,8
1780,763,1,Main Warehouse,Out of Stock,0
1781,763,2,East Coast Distribution Center,In Stock,793
1782,764,2,East Coast Distribution Center,In Stock,696
1783,764,3,West Coast Distribution Center,Out of Stock,0
1784,764,1,Main Warehouse,Low Stock,3
1785,765,1,Main Warehouse,Out of Stock,0
1786,765,2,East Coast Distribution Center,Out of Stock,0
1787,766,2,East Coast Distribution Center,In Stock,280
1788,767,1,Main Warehouse,In Stock,261
1789,767,2,East Coast Distribution Center,In Stock,89
1790,767,3,West Coast Distribution Center,Low Stock,6
1791,768,2,East Coast Distribution Center,Out of Stock,0
1792,768,1,Main Warehouse,Out of Stock,0
1793,769,3,West Coast Distribution Center,Low Stock,10
1794,769,2,East Coast Distribution Center,Low Stock,9
1795,769,1,Main Warehouse,In Stock,499
1796,770,3,West Coast Distribution Center,In Stock,556
1797,770,2,East Coast Distribution Center,Out of Stock,0
1798,770,1,Main Warehouse,In Stock,976
1799,771,2,East Coast Distribution Center,In Stock,752
1800,771,1,Main Warehouse,Low Stock,5
1801,771,3,West Coast Distribution Center,Out of Stock,0
1802,772,2,East Coast Distribution Center,Out of Stock,0
1803,773,3,West Coast Distribution Center,Out of Stock,0
1804,773,1,Main Warehouse,Low Stock,1
1805,774,3,West Coast Distribution Center,Out of Stock,0
1806,774,2,East Coast Distribution Center,In Stock,407
1807,775,3,West Coast Distribution Center,In Stock,960
1808,776,3,West Coast Distribution Center,In Stock,490
1809,777,3,West Coast Distribution Center,Low Stock,5
1810,777,2,East Coast Distribution Center,In Stock,261
1811,778,2,East Coast Distribution Center,Low Stock,5
1812,778,3,West Coast Distribution Center,Low Stock,9
1813,778,1,Main Warehouse,Low Stock,7
1814,779,3,West Coast Distribution Center,Out of Stock,0
1815,779,2,East Coast Distribution Center,In Stock,539
1816,779,1,Main Warehouse,In Stock,997
1817,780,2,East Coast Distribution Center,Low Stock,2
1818,780,1,Main Warehouse,In Stock,839
1819,780,3,West Coast Distribution Center,Low Stock,3
1820,781,3,West Coast Distribution Center,In Stock,482
1821,781,1,Main Warehouse,In Stock,373
1822,781,2,East Coast Distribution Center,In Stock,848
1823,782,2,East Coast Distribution Center,In Stock,490
1824,782,3,West Coast Distribution Center,Low Stock,4
1825,782,1,Main Warehouse,Out of Stock,0
1826,783,1,Main Warehouse,Low Stock,3
1827,783,3,West Coast Distribution Center,In Stock,870
1828,783,2,East Coast Distribution Center,In Stock,949
1829,784,3,West Coast Distribution Center,Low Stock,10
1830,784,1,Main Warehouse,Low Stock,5
1831,785,3,West Coast Distribution Center,Low Stock,6
1832,785,1,Main Warehouse,In Stock,525
1833,786,2,East Coast Distribution Center,In Stock,715
1834,786,1,Main Warehouse,Out of Stock,0
1835,787,2,East Coast Distribution Center,Out of Stock,0
1836,787,1,Main Warehouse,In Stock,754
1837,788,3,West Coast Distribution Center,Out of Stock,0
1838,789,1,Main Warehouse,Low Stock,10
1839,790,2,East Coast Distribution Center,In Stock,253
1840,790,3,West Coast Distribution Center,Low Stock,2
1841,790,1,Main Warehouse,In Stock,55
1842,791,3,West Coast Distribution Center,In Stock,994
1843,792,2,East Coast Distribution Center,Low Stock,1
1844,793,2,East Coast Distribution Center,Low Stock,10
1845,793,3,West Coast Distribution Center,In Stock,778
1846,793,1,Main Warehouse,Out of Stock,0
1847,794,2,East Coast Distribution Center,Out of Stock,0
1848,794,1,Main Warehouse,Out of Stock,0
1849,794,3,West Coast Distribution Center,In Stock,244
1850,795,1,Main Warehouse,Out of Stock,0
1851,795,2,East Coast Distribution Center,Out of Stock,0
1852,796,2,East Coast Distribution Center,Low Stock,1
1853,796,1,Main Warehouse,In Stock,512
1854,797,2,East Coast Distribution Center,Out of Stock,0
1855,797,3,West Coast Distribution Center,Low Stock,3
1856,798,1,Main Warehouse,Out of Stock,0
1857,798,3,West Coast Distribution Center,Out of Stock,0
1858,799,2,East Coast Distribution Center,Out of Stock,0
1859,799,3,West Coast Distribution Center,In Stock,975
1860,800,2,East Coast Distribution Center,Out of Stock,0
1861,800,1,Main Warehouse,In Stock,566
1862,800,3,West Coast Distribution Center,Out of Stock,0
1863,801,2,East Coast Distribution Center,Out of Stock,0
1864,801,3,West Coast Distribution Center,Out of Stock,0
1865,801,1,Main Warehouse,Low Stock,9
1866,802,3,West Coast Distribution Center,Low Stock,1
1867,803,1,Main Warehouse,Out of Stock,0
1868,803,3,West Coast Distribution Center,Low Stock,6
1869,804,2,East Coast Distribution Center,Low Stock,1
1870,804,1,Main Warehouse,Out of Stock,0
1871,804,3,West Coast Distribution Center,In Stock,135
1872,805,2,East Coast Distribution Center,Out of Stock,0
1873,805,1,Main Warehouse,In Stock,130
1874,806,2,East Coast Distribution Center,Out of Stock,0
1875,807,3,West Coast Distribution Center,In Stock,896
1876,807,1,Main Warehouse,Low Stock,10
1877,807,2,East Coast Distribution Center,Out of Stock,0
1878,808,2,East Coast Distribution Center,In Stock,241
1879,809,2,East Coast Distribution Center,Out of Stock,0
1880,809,3,West Coast Distribution Center,Low Stock,1
1881,809,1,Main Warehouse,Low Stock,7
1882,810,1,Main Warehouse,Low Stock,9
1883,811,3,West Coast Distribution Center,Out of Stock,0
1884,811,1,Main Warehouse,In Stock,431
1885,811,2,East Coast Distribution Center,In Stock,759
1886,812,1,Main Warehouse,Out of Stock,0
1887,812,2,East Coast Distribution Center,Out of Stock,0
1888,812,3,West Coast Distribution Center,Out of Stock,0
1889,813,1,Main Warehouse,Low Stock,2
1890,813,3,West Coast Distribution Center,In Stock,674
1891,814,1,Main Warehouse,Low Stock,3
1892,814,2,East Coast Distribution Center,Low Stock,2
1893,814,3,West Coast Distribution Center,In Stock,842
1894,815,2,East Coast Distribution Center,In Stock,718
1895,815,3,West Coast Distribution Center,In Stock,55
1896,816,2,East Coast Distribution Center,In Stock,366
1897,816,1,Main Warehouse,Low Stock,5
1898,817,2,East Coast Distribution Center,Out of Stock,0
1899,817,3,West Coast Distribution Center,Low Stock,7
1900,817,1,Main Warehouse,In Stock,782
1901,818,2,East Coast Distribution Center,Low Stock,3
1902,818,3,West Coast Distribution Center,Low Stock,7
1903,818,1,Main Warehouse,In Stock,296
1904,819,2,East Coast Distribution Center,Low Stock,8
1905,819,3,West Coast Distribution Center,In Stock,634
1906,819,1,Main Warehouse,Out of Stock,0
1907,820,3,West Coast Distribution Center,In Stock,521
1908,821,3,West Coast Distribution Center,Low Stock,10
1909,821,2,East Coast Distribution Center,Low Stock,10
1910,821,1,Main Warehouse,Out of Stock,0
1911,822,2,East Coast Distribution Center,Low Stock,9
1912,822,1,Main Warehouse,Low Stock,5
1913,823,2,East Coast Distribution Center,Low Stock,10
1914,824,3,West Coast Distribution Center,Low Stock,5
1915,825,2,East Coast Distribution Center,Low Stock,2
1916,825,1,Main Warehouse,Low Stock,2
1917,825,3,West Coast Distribution Center,In Stock,495
1918,826,1,Main Warehouse,Low Stock,1
1919,826,2,East Coast Distribution Center,In Stock,604
1920,827,2,East Coast Distribution Center,In Stock,581
1921,827,3,West Coast Distribution Center,Low Stock,10
1922,827,1,Main Warehouse,Out of Stock,0
1923,828,3,West Coast Distribution Center,Out of Stock,0
1924,828,2,East Coast Distribution Center,Out of Stock,0
1925,829,1,Main Warehouse,In Stock,148
1926,829,3,West Coast Distribution Center,Out of Stock,0
1927,830,3,West Coast Distribution Center,Low Stock,5
1928,830,1,Main Warehouse,In Stock,426
1929,831,1,Main Warehouse,Low Stock,4
1930,831,3,West Coast Distribution Center,Out of Stock,0
1931,831,2,East Coast Distribution Center,Low Stock,7
1932,832,1,Main Warehouse,Low Stock,1
1933,832,3,West Coast Distribution Center,In Stock,706
1934,832,2,East Coast Distribution Center,Low Stock,10
1935,833,1,Main Warehouse,Low Stock,2
1936,833,2,East Coast Distribution Center,Out of Stock,0
1937,833,3,West Coast Distribution Center,In Stock,899
1938,834,3,West Coast Distribution Center,Out of Stock,0
1939,835,1,Main Warehouse,Low Stock,5
1940,835,2,East Coast Distribution Center,Out of Stock,0
1941,835,3,West Coast Distribution Center,In Stock,946
1942,836,3,West Coast Distribution Center,In Stock,271
1943,837,2,East Coast Distribution Center,Low Stock,3
1944,837,3,West Coast Distribution Center,Low Stock,7
1945,838,3,West Coast Distribution Center,Low Stock,9
1946,838,1,Main Warehouse,In Stock,374
1947,838,2,East Coast Distribution Center,Low Stock,1
1948,839,1,Main Warehouse,Out of Stock,0
1949,839,2,East Coast Distribution Center,Low Stock,2
1950,840,3,West Coast Distribution Center,Low Stock,1
1951,840,2,East Coast Distribution Center,Out of Stock,0
1952,841,1,Main Warehouse,Low Stock,8
1953,842,2,East Coast Distribution Center,Low Stock,8
1954,842,3,West Coast Distribution Center,Out of Stock,0
1955,842,1,Main Warehouse,In Stock,392
1956,843,1,Main Warehouse,Out of Stock,0
1957,843,3,West Coast Distribution Center,Low Stock,1
1958,844,3,West Coast Distribution Center,Low Stock,9
1959,844,1,Main Warehouse,In Stock,329
1960,845,1,Main Warehouse,In Stock,469
1961,846,1,Main Warehouse,Out of Stock,0
1962,846,3,West Coast Distribution Center,In Stock,496
1963,846,2,East Coast Distribution Center,Low Stock,1
1964,847,2,East Coast Distribution Center,Out of Stock,0
1965,848,2,East Coast Distribution Center,Low Stock,9
1966,849,2,East Coast Distribution Center,In Stock,342
1967,850,3,West Coast Distribution Center,Low Stock,2
1968,851,2,East Coast Distribution Center,In Stock,722
1969,852,2,East Coast Distribution Center,In Stock,182
1970,853,1,Main Warehouse,Low Stock,5
1971,853,3,West Coast Distribution Center,Out of Stock,0
1972,854,3,West Coast Distribution Center,Low Stock,6
1973,854,1,Main Warehouse,In Stock,167
1974,854,2,East Coast Distribution Center,Out of Stock,0
1975,855,2,East Coast Distribution Center,In Stock,859
1976,856,3,West Coast Distribution Center,Low Stock,8
1977,856,2,East Coast Distribution Center,In Stock,696
1978,857,3,West Coast Distribution Center,In Stock,717
1979,857,2,East Coast Distribution Center,Low Stock,1
1980,857,1,Main Warehouse,In Stock,281
1981,858,3,West Coast Distribution Center,Out of Stock,0
1982,859,2,East Coast Distribution Center,In Stock,139
1983,859,3,West Coast Distribution Center,Low Stock,2
1984,859,1,Main Warehouse,Out of Stock,0
1985,860,1,Main Warehouse,In Stock,390
1986,860,2,East Coast Distribution Center,In Stock,724
1987,860,3,West Coast Distribution Center,In Stock,941
1988,861,3,West Coast Distribution Center,Low Stock,1
1989,861,1,Main Warehouse,In Stock,114
1990,862,1,Main Warehouse,Low Stock,2
1991,862,3,West Coast Distribution Center,In Stock,399
1992,863,1,Main Warehouse,Low Stock,7
1993,863,2,East Coast Distribution Center,Out of Stock,0
1994,863,3,West Coast Distribution Center,In Stock,470
1995,864,3,West Coast Distribution Center,In Stock,757
1996,864,1,Main Warehouse,In Stock,878
1997,865,2,East Coast Distribution Center,Low Stock,5
1998,865,3,West Coast Distribution Center,Out of Stock,0
1999,865,1,Main Warehouse,Out of Stock,0
2000,866,1,Main Warehouse,In Stock,209
2001,867,1,Main Warehouse,In Stock,883
2002,867,2,East Coast Distribution Center,Out of Stock,0
2003,867,3,West Coast Distribution Center,Low Stock,3
2004,868,1,Main Warehouse,Out of Stock,0
2005,868,2,East Coast Distribution Center,Out of Stock,0
2006,868,3,West Coast Distribution Center,In Stock,113
2007,869,2,East Coast Distribution Center,In Stock,926
2008,870,3,West Coast Distribution Center,Out of Stock,0
2009,870,2,East Coast Distribution Center,Low Stock,1
2010,871,2,East Coast Distribution Center,Out of Stock,0
2011,871,3,West Coast Distribution Center,Low Stock,4
2012,872,3,West Coast Distribution Center,Out of Stock,0
2013,872,2,East Coast Distribution Center,In Stock,150
2014,873,3,West Coast Distribution Center,In Stock,293
2015,873,2,East Coast Distribution Center,Out of Stock,0
2016,873,1,Main Warehouse,In Stock,560
2017,874,1,Main Warehouse,Low Stock,7
2018,875,3,West Coast Distribution Center,Low Stock,6
2019,875,1,Main Warehouse,Out of Stock,0
2020,876,1,Main Warehouse,Low Stock,4
2021,876,2,East Coast Distribution Center,In Stock,701
2022,876,3,West Coast Distribution Center,Out of Stock,0
2023,877,2,East Coast Distribution Center,Low Stock,6
2024,877,1,Main Warehouse,In Stock,194
2025,877,3,West Coast Distribution Center,In Stock,469
2026,878,1,Main Warehouse,In Stock,376
2027,878,3,West Coast Distribution Center,Out of Stock,0
2028,879,2,East Coast Distribution Center,Low Stock,10
2029,879,1,Main Warehouse,Low Stock,5
2030,880,2,East Coast Distribution Center,Out of Stock,0
2031,880,1,Main Warehouse,In Stock,361
2032,881,1,Main Warehouse,Low Stock,4
2033,881,3,West Coast Distribution Center,Out of Stock,0
2034,882,3,West Coast Distribution Center,Low Stock,7
2035,882,2,East Coast Distribution Center,In Stock,368
2036,882,1,Main Warehouse,Low Stock,7
2037,883,1,Main Warehouse,In Stock,271
2038,884,3,West Coast Distribution Center,Out of Stock,0
2039,884,2,East Coast Distribution Center,In Stock,98
2040,885,3,West Coast Distribution Center,Out of Stock,0
2041,885,2,East Coast Distribution Center,Low Stock,6
2042,885,1,Main Warehouse,Out of Stock,0
2043,886,3,West Coast Distribution Center,Out of Stock,0
2044,887,3,West Coast Distribution Center,Out of Stock,0
2045,888,3,West Coast Distribution Center,Low Stock,5
2046,888,2,East Coast Distribution Center,Out of Stock,0
2047,889,2,East Coast Distribution Center,Out of Stock,0
2048,889,3,West Coast Distribution Center,In Stock,680
2049,890,1,Main Warehouse,Out of Stock,0
2050,890,3,West Coast Distribution Center,In Stock,441
2051,890,2,East Coast Distribution Center,Low Stock,3
2052,891,2,East Coast Distribution Center,Out of Stock,0
2053,891,3,West Coast Distribution Center,Low Stock,8
2054,892,1,Main Warehouse,In Stock,826
2055,892,2,East Coast Distribution Center,In Stock,429
2056,893,1,Main Warehouse,In Stock,479
2057,893,2,East Coast Distribution Center,Out of Stock,0
2058,894,3,West Coast Distribution Center,Low Stock,5
2059,894,1,Main Warehouse,In Stock,668
2060,895,2,East Coast Distribution Center,Out of Stock,0
2061,895,3,West Coast Distribution Center,In Stock,331
2062,895,1,Main Warehouse,In Stock,436
2063,896,1,Main Warehouse,Out of Stock,0
2064,896,2,East Coast Distribution Center,Out of Stock,0
2065,897,2,East Coast Distribution Center,In Stock,143
2066,898,1,Main Warehouse,Low Stock,3
2067,899,1,Main Warehouse,In Stock,274
2068,900,2,East Coast Distribution Center,Low Stock,10
2069,901,2,East Coast Distribution Center,Out of Stock,0
2070,902,3,West Coast Distribution Center,In Stock,120
2071,903,3,West Coast Distribution Center,Low Stock,4
2072,903,1,Main Warehouse,Out of Stock,0
2073,904,3,West Coast Distribution Center,Low Stock,9
2074,904,2,East Coast Distribution Center,Low Stock,2
2075,905,3,West Coast Distribution Center,Out of Stock,0
2076,905,1,Main Warehouse,In Stock,324
2077,906,2,East Coast Distribution Center,In Stock,674
2078,907,2,East Coast Distribution Center,In Stock,892
2079,908,3,West Coast Distribution Center,Out of Stock,0
2080,909,1,Main Warehouse,Low Stock,3
2081,909,3,West Coast Distribution Center,In Stock,580
2082,910,2,East Coast Distribution Center,In Stock,889
2083,910,1,Main Warehouse,Low Stock,1
2084,910,3,West Coast Distribution Center,Low Stock,5
2085,911,2,East Coast Distribution Center,In Stock,636
2086,911,1,Main Warehouse,Low Stock,4
2087,911,3,West Coast Distribution Center,In Stock,995
2088,912,1,Main Warehouse,Out of Stock,0
2089,912,2,East Coast Distribution Center,Low Stock,5
2090,912,3,West Coast Distribution Center,Low Stock,9
2091,913,1,Main Warehouse,Out of Stock,0
2092,913,2,East Coast Distribution Center,Out of Stock,0
2093,914,1,Main Warehouse,Out of Stock,0
2094,914,2,East Coast Distribution Center,Out of Stock,0
2095,915,3,West Coast Distribution Center,In Stock,609
2096,915,2,East Coast Distribution Center,Out of Stock,0
2097,916,1,Main Warehouse,Low Stock,2
2098,917,2,East Coast Distribution Center,Out of Stock,0
2099,917,3,West Coast Distribution Center,In Stock,484
2100,918,2,East Coast Distribution Center,Out of Stock,0
2101,918,1,Main Warehouse,Out of Stock,0
2102,918,3,West Coast Distribution Center,Low Stock,1
2103,919,2,East Coast Distribution Center,In Stock,950
2104,919,3,West Coast Distribution Center,Low Stock,2
2105,919,1,Main Warehouse,Low Stock,6
2106,920,3,West Coast Distribution Center,In Stock,133
2107,921,1,Main Warehouse,Low Stock,6
2108,921,2,East Coast Distribution Center,Low Stock,3
2109,921,3,West Coast Distribution Center,Out of Stock,0
2110,922,2,East Coast Distribution Center,Out of Stock,0
2111,922,3,West Coast Distribution Center,Low Stock,4
2112,923,3,West Coast Distribution Center,Out of Stock,0
2113,924,2,East Coast Distribution Center,Out of Stock,0
2114,925,1,Main Warehouse,In Stock,525
2115,925,3,West Coast Distribution Center,Low Stock,8
2116,926,1,Main Warehouse,Out of Stock,0
2117,927,1,Main Warehouse,In Stock,63
2118,928,2,East Coast Distribution Center,Out of Stock,0
2119,928,3,West Coast Distribution Center,In Stock,149
2120,928,1,Main Warehouse,Out of Stock,0
2121,929,3,West Coast Distribution Center,Low Stock,1
2122,929,2,East Coast Distribution Center,Out of Stock,0
2123,929,1,Main Warehouse,In Stock,521
2124,930,2,East Coast Distribution Center,Out of Stock,0
2125,930,3,West Coast Distribution Center,Out of Stock,0
2126,930,1,Main Warehouse,Low Stock,10
2127,931,2,East Coast Distribution Center,Low Stock,2
2128,931,3,West Coast Distribution Center,Low Stock,7
2129,932,1,Main Warehouse,Low Stock,10
2130,933,1,Main Warehouse,In Stock,980
2131,933,2,East Coast Distribution Center,Out of Stock,0
2132,933,3,West Coast Distribution Center,Out of Stock,0
2133,934,1,Main Warehouse,In Stock,451
2134,934,3,West Coast Distribution Center,Out of Stock,0
2135,935,2,East Coast Distribution Center,Low Stock,5
2136,935,3,West Coast Distribution Center,Out of Stock,0
2137,936,1,Main Warehouse,In Stock,811
2138,936,3,West Coast Distribution Center,Out of Stock,0
2139,936,2,East Coast Distribution Center,Low Stock,9
2140,937,2,East Coast Distribution Center,In Stock,89
2141,938,1,Main Warehouse,Low Stock,4
2142,938,2,East Coast Distribution Center,Out of Stock,0
2143,938,3,West Coast Distribution Center,Low Stock,5
2144,939,2,East Coast Distribution Center,In Stock,491
2145,939,3,West Coast Distribution Center,Out of Stock,0
2146,940,2,East Coast Distribution Center,Low Stock,1
2147,940,1,Main Warehouse,Out of Stock,0
2148,940,3,West Coast Distribution Center,Low Stock,6
2149,941,1,Main Warehouse,Low Stock,4
2150,941,2,East Coast Distribution Center,Out of Stock,0
2151,941,3,West Coast Distribution Center,In Stock,463
2152,942,3,West Coast Distribution Center,Out of Stock,0
2153,942,1,Main Warehouse,In Stock,247
2154,943,1,Main Warehouse,Low Stock,4
2155,943,3,West Coast Distribution Center,Low Stock,1
2156,944,1,Main Warehouse,In Stock,509
2157,944,2,East Coast Distribution Center,Low Stock,10
2158,945,3,West Coast Distribution Center,Low Stock,8
2159,945,1,Main Warehouse,In Stock,789
2160,945,2,East Coast Distribution Center,Out of Stock,0
2161,946,1,Main Warehouse,Out of Stock,0
2162,946,3,West Coast Distribution Center,Out of Stock,0
2163,946,2,East Coast Distribution Center,Out of Stock,0
2164,947,3,West Coast Distribution Center,Low Stock,1
2165,947,1,Main Warehouse,Low Stock,10
2166,948,3,West Coast Distribution Center,In Stock,618
2167,949,1,Main Warehouse,In Stock,946
2168,950,2,East Coast Distribution Center,In Stock,448
2169,951,1,Main Warehouse,Out of Stock,0
2170,951,2,East Coast Distribution Center,Low Stock,2
2171,951,3,West Coast Distribution Center,Out of Stock,0
2172,952,2,East Coast Distribution Center,In Stock,470
2173,952,1,Main Warehouse,In Stock,750
2174,952,3,West Coast Distribution Center,In Stock,393
2175,953,1,Main Warehouse,Low Stock,5
2176,954,2,East Coast Distribution Center,In Stock,351
2177,954,1,Main Warehouse,Low Stock,5
2178,954,3,West Coast Distribution Center,Low Stock,5
2179,955,1,Main Warehouse,In Stock,494
2180,956,3,West Coast Distribution Center,Low Stock,2
2181,956,2,East Coast Distribution Center,In Stock,399
2182,956,1,Main Warehouse,In Stock,854
2183,957,2,East Coast Distribution Center,In Stock,757
2184,957,1,Main Warehouse,Low Stock,2
2185,958,3,West Coast Distribution Center,In Stock,474
2186,959,1,Main Warehouse,In Stock,321
2187,959,3,West Coast Distribution Center,In Stock,670
2188,960,3,West Coast Distribution Center,Low Stock,2
2189,961,1,Main Warehouse,Out of Stock,0
2190,961,2,East Coast Distribution Center,Out of Stock,0
2191,962,1,Main Warehouse,Low Stock,10
2192,962,3,West Coast Distribution Center,In Stock,172
2193,962,2,East Coast Distribution Center,Out of Stock,0
2194,963,1,Main Warehouse,In Stock,921
2195,963,3,West Coast Distribution Center,Low Stock,3
2196,964,1,Main Warehouse,Out of Stock,0
2197,964,3,West Coast Distribution Center,Low Stock,5
2198,964,2,East Coast Distribution Center,Low Stock,2
2199,965,3,West Coast Distribution Center,Low Stock,1
2200,966,1,Main Warehouse,Out of Stock,0
2201,966,2,East Coast Distribution Center,In Stock,897
2202,967,2,East Coast Distribution Center,Out of Stock,0
2203,967,1,Main Warehouse,Out of Stock,0
2204,967,3,West Coast Distribution Center,Low Stock,5
2205,968,3,West Coast Distribution Center,In Stock,301
2206,969,2,East Coast Distribution Center,In Stock,623
2207,970,1,Main Warehouse,Out of Stock,0
2208,971,3,West Coast Distribution Center,Low Stock,8
2209,971,2,East Coast Distribution Center,Low Stock,3
2210,971,1,Main Warehouse,In Stock,158
2211,972,2,East Coast Distribution Center,In Stock,379
2212,973,1,Main Warehouse,Out of Stock,0
2213,973,2,East Coast Distribution Center,Low Stock,9
2214,974,2,East Coast Distribution Center,Low Stock,2
2215,975,3,West Coast Distribution Center,In Stock,637
2216,975,1,Main Warehouse,In Stock,474
2217,975,2,East Coast Distribution Center,In Stock,389
2218,976,3,West Coast Distribution Center,Out of Stock,0
2219,977,2,East Coast Distribution Center,Out of Stock,0
2220,977,3,West Coast Distribution Center,Low Stock,2
2221,977,1,Main Warehouse,Out of Stock,0
2222,978,2,East Coast Distribution Center,Low Stock,7
2223,978,3,West Coast Distribution Center,Low Stock,5
2224,978,1,Main Warehouse,In Stock,397
2225,979,3,West Coast Distribution Center,Out of Stock,0
2226,979,1,Main Warehouse,Low Stock,1
2227,980,3,West Coast Distribution Center,In Stock,980
2228,980,2,East Coast Distribution Center,In Stock,545
2229,981,3,West Coast Distribution Center,Low Stock,4
2230,981,2,East Coast Distribution Center,Out of Stock,0
2231,982,3,West Coast Distribution Center,In Stock,558
2232,982,1,Main Warehouse,Low Stock,6
2233,983,3,West Coast Distribution Center,Low Stock,1
2234,983,2,East Coast Distribution Center,In Stock,649
2235,984,2,East Coast Distribution Center,Low Stock,3
2236,985,1,Main Warehouse,Out of Stock,0
2237,986,1,Main Warehouse,Low Stock,8
2238,986,2,East Coast Distribution Center,Out of Stock,0
2239,986,3,West Coast Distribution Center,Low Stock,10
2240,987,1,Main Warehouse,In Stock,607
2241,987,2,East Coast Distribution Center,In Stock,256
2242,988,2,East Coast Distribution Center,Low Stock,4
2243,988,1,Main Warehouse,Low Stock,3
2244,988,3,West Coast Distribution Center,Out of Stock,0
2245,989,2,East Coast Distribution Center,In Stock,209
2246,989,3,West Coast Distribution Center,In Stock,701
2247,989,1,Main Warehouse,Low Stock,8
2248,990,2,East Coast Distribution Center,Out of Stock,0
2249,990,1,Main Warehouse,Low Stock,1
2250,991,1,Main Warehouse,In Stock,805
2251,991,2,East Coast Distribution Center,Out of Stock,0
2252,992,2,East Coast Distribution Center,Out of Stock,0
2253,992,1,Main Warehouse,Out of Stock,0
2254,992,3,West Coast Distribution Center,In Stock,423
2255,993,3,West Coast Distribution Center,In Stock,345
2256,993,1,Main Warehouse,Low Stock,5
2257,993,2,East Coast Distribution Center,Out of Stock,0
2258,994,1,Main Warehouse,Out of Stock,0
2259,995,2,East Coast Distribution Center,In Stock,138
2260,995,3,West Coast Distribution Center,Low Stock,2
2261,995,1,Main Warehouse,Low Stock,2
2262,996,2,East Coast Distribution Center,Low Stock,7
2263,996,3,West Coast Distribution Center,Low Stock,4
2264,996,1,Main Warehouse,Low Stock,10
2265,997,3,West Coast Distribution Center,Out of Stock,0
2266,997,1,Main Warehouse,Out of Stock,0
2267,998,2,East Coast Distribution Center,Low Stock,5
2268,999,3,West Coast Distribution Center,Out of Stock,0
2269,999,2,East Coast Distribution Center,Out of Stock,0
2270,1000,2,East Coast Distribution Center,In Stock,126
