sku,name,brand,price,visibility,status,type,parent_sku
G2IL-00041-007,Givenchy Kid's 33 Wool Sustainable Bag,Givenchy,317.9,0,1,simple,G2IL-00041
G2IL-00041-008,Givenchy Kid's 33 Wool Slim-fit Bag,Givenchy,43.05,0,1,simple,G2IL-00041
G2IL-00041-009,Givenchy Kid's 33 Wool Heritage Bag,Givenchy,338.29,0,1,simple,G2IL-00041
G2IL-00041-010,Givenchy Kid's 33 Wool Dashiki-style Bag,Givenchy,114.24,0,1,simple,G2IL-00041
G2IL-00041-011,Givenchy Kid's 43 Wool Waterproof Bag,Givenchy,442.44,0,1,simple,G2IL-00041
G2IL-00041-012,Givenchy Kid's 43 Wool Sustainable Bag,Givenchy,476.34,0,1,simple,G2IL-00041
G2IL-00041-013,Givenchy Kid's 43 Wool Slim-fit Bag,Givenchy,379.44,0,1,simple,G2IL-00041
G2IL-00041-014,Givenchy Kid's 43 Wool Heritage Bag,Givenchy,449.83,0,1,simple,G2IL-00041
G2IL-00041-015,Givenchy Kid's 43 Wool Dashiki-style Bag,Givenchy,277.36,0,1,simple,G2IL-00041
G2IL-00042,Tommy Hilfiger Men's 38 Hemp Resort Bag,Tommy Hilfiger,,1,1,configurable,
G2IL-00042-001,Tommy Hilfiger Men's 38 Hemp Resort Bag,Tommy Hilfiger,23.94,0,1,simple,G2IL-00042
G2IL-00042-002,Tommy Hilfiger Men's 38 Hemp Cotton style Bag,Tommy Hilfiger,208.58,0,1,simple,G2IL-00042
G2IL-00042-003,Tommy Hilfiger Men's 38 Hemp Coat-focused Bag,Tommy Hilfiger,152.61,0,1,simple,G2IL-00042
G2IL-00042-004,Tommy Hilfiger Men's 38 Hemp Waterproof Bag,Tommy Hilfiger,368.57,0,1,simple,G2IL-00042
G2IL-00042-005,Tommy Hilfiger Men's 38 Hemp Streetwear Bag,Tommy Hilfiger,248.8,0,1,simple,G2IL-00042
G2IL-00042-006,Tommy Hilfiger Men's 28 Hemp Resort Bag,Tommy Hilfiger,379.81,0,1,simple,G2IL-00042
G2IL-00042-007,Tommy Hilfiger Men's 28 Hemp Cotton style Bag,Tommy Hilfiger,274.56,0,1,simple,G2IL-00042
G2IL-00042-008,Tommy Hilfiger Men's 28 Hemp Coat-focused Bag,Tommy Hilfiger,137.56,0,1,simple,G2IL-00042
G2IL-00042-009,Tommy Hilfiger Men's 28 Hemp Waterproof Bag,Tommy Hilfiger,180.29,0,1,simple,G2IL-00042
G2IL-00042-010,Tommy Hilfiger Men's 28 Hemp Streetwear Bag,Tommy Hilfiger,140.54,0,1,simple,G2IL-00042
G2IL-00042-011,Tommy Hilfiger Men's 32 Hemp Resort Bag,Tommy Hilfiger,402.46,0,1,simple,G2IL-00042
G2IL-00042-012,Tommy Hilfiger Men's 32 Hemp Cotton style Bag,Tommy Hilfiger,419.26,0,1,simple,G2IL-00042
G2IL-00042-013,Tommy Hilfiger Men's 32 Hemp Coat-focused Bag,Tommy Hilfiger,88.42,0,1,simple,G2IL-00042
G2IL-00042-014,Tommy Hilfiger Men's 32 Hemp Waterproof Bag,Tommy Hilfiger,94.98,0,1,simple,G2IL-00042
G2IL-00042-015,Tommy Hilfiger Men's 32 Hemp Streetwear Bag,Tommy Hilfiger,335.8,0,1,simple,G2IL-00042
G2IL-00043,Zara Men's 57 Foil Fabric Oversized Bag,Zara,,1,1,configurable,
G2IL-00043-001,Zara Men's 57 Foil Fabric Oversized Bag,Zara,214.86,0,1,simple,G2IL-00043
G2IL-00043-002,Zara Men's 57 Foil Fabric Waterproof Bag,Zara,429.75,0,1,simple,G2IL-00043
G2IL-00043-003,Zara Men's 57 Foil Fabric Down style Bag,Zara,470.59,0,1,simple,G2IL-00043
G2IL-00043-004,Zara Men's 57 Foil Fabric Sustainable Bag,Zara,263.29,0,1,simple,G2IL-00043
G2IL-00043-005,Zara Men's 57 Foil Fabric Casual Bag,Zara,278.97,0,1,simple,G2IL-00043
G2IL-00043-006,Zara Men's 51 Foil Fabric Oversized Bag,Zara,162.14,0,1,simple,G2IL-00043
G2IL-00043-007,Zara Men's 51 Foil Fabric Waterproof Bag,Zara,254.18,0,1,simple,G2IL-00043
G2IL-00043-008,Zara Men's 51 Foil Fabric Down style Bag,Zara,292.07,0,1,simple,G2IL-00043
G2IL-00043-009,Zara Men's 51 Foil Fabric Sustainable Bag,Zara,269.99,0,1,simple,G2IL-00043
G2IL-00043-010,Zara Men's 51 Foil Fabric Casual Bag,Zara,254.65,0,1,simple,G2IL-00043
G2IL-00043-011,Zara Men's 26 Foil Fabric Oversized Bag,Zara,423.55,0,1,simple,G2IL-00043
G2IL-00043-012,Zara Men's 26 Foil Fabric Waterproof Bag,Zara,420.9,0,1,simple,G2IL-00043
G2IL-00043-013,Zara Men's 26 Foil Fabric Down style Bag,Zara,314.11,0,1,simple,G2IL-00043
G2IL-00043-014,Zara Men's 26 Foil Fabric Sustainable Bag,Zara,271.78,0,1,simple,G2IL-00043
G2IL-00043-015,Zara Men's 26 Foil Fabric Casual Bag,Zara,54.19,0,1,simple,G2IL-00043
G2IL-00044,Off-White Men's 35 Down Summer Bag,Off-White,,1,1,configurable,
G2IL-00044-001,Off-White Men's 35 Down Summer Bag,Off-White,19.14,0,1,simple,G2IL-00044
G2IL-00044-002,Off-White Men's 35 Down Minimalist Bag,Off-White,102.21,0,1,simple,G2IL-00044
G2IL-00044-003,Off-White Men's 35 Down Street Luxury Bag,Off-White,241.82,0,1,simple,G2IL-00044
G2IL-00044-004,Off-White Men's 35 Down Athletic Bag,Off-White,291.65,0,1,simple,G2IL-00044
G2IL-00044-005,Off-White Men's 35 Down Luxury Casual Bag,Off-White,314.01,0,1,simple,G2IL-00044
G2IL-00044-006,Off-White Men's 41 Down Summer Bag,Off-White,77.7,0,1,simple,G2IL-00044
G2IL-00044-007,Off-White Men's 41 Down Minimalist Bag,Off-White,299.93,0,1,simple,G2IL-00044
G2IL-00044-008,Off-White Men's 41 Down Street Luxury Bag,Off-White,240.81,0,1,simple,G2IL-00044
G2IL-00044-009,Off-White Men's 41 Down Athletic Bag,Off-White,438.72,0,1,simple,G2IL-00044
G2IL-00044-010,Off-White Men's 41 Down Luxury Casual Bag,Off-White,59.62,0,1,simple,G2IL-00044
G2IL-00044-011,Off-White Men's 38 Down Summer Bag,Off-White,11.03,0,1,simple,G2IL-00044
G2IL-00044-012,Off-White Men's 38 Down Minimalist Bag,Off-White,125.32,0,1,simple,G2IL-00044
G2IL-00044-013,Off-White Men's 38 Down Street Luxury Bag,Off-White,161.56,0,1,simple,G2IL-00044
G2IL-00044-014,Off-White Men's 38 Down Athletic Bag,Off-White,276.45,0,1,simple,G2IL-00044
G2IL-00044-015,Off-White Men's 38 Down Luxury Casual Bag,Off-White,24.5,0,1,simple,G2IL-00044
G2IL-00045,Uniqlo  36 Faux Fur Party Bag,Uniqlo,,1,1,configurable,
G2IL-00045-001,Uniqlo  36 Faux Fur Party Bag,Uniqlo,269.27,0,1,simple,G2IL-00045
G2IL-00045-002,Uniqlo  36 Faux Fur Cultural Inspired Bag,Uniqlo,66.81,0,1,simple,G2IL-00045
G2IL-00045-003,Uniqlo  36 Faux Fur Minimalist Bag,Uniqlo,339.63,0,1,simple,G2IL-00045
G2IL-00045-004,Uniqlo  36 Faux Fur Corporate Bag,Uniqlo,446.99,0,1,simple,G2IL-00045
G2IL-00045-005,Uniqlo  36 Faux Fur Ethnic Bag,Uniqlo,194.81,0,1,simple,G2IL-00045
G2IL-00045-006,Uniqlo  47 Faux Fur Party Bag,Uniqlo,107.86,0,1,simple,G2IL-00045
G2IL-00045-007,Uniqlo  47 Faux Fur Cultural Inspired Bag,Uniqlo,174.77,0,1,simple,G2IL-00045
G2IL-00045-008,Uniqlo  47 Faux Fur Minimalist Bag,Uniqlo,299.94,0,1,simple,G2IL-00045
G2IL-00045-009,Uniqlo  47 Faux Fur Corporate Bag,Uniqlo,488.68,0,1,simple,G2IL-00045
G2IL-00045-010,Uniqlo  47 Faux Fur Ethnic Bag,Uniqlo,248.39,0,1,simple,G2IL-00045
G2IL-00045-011,Uniqlo  60 Faux Fur Party Bag,Uniqlo,482.21,0,1,simple,G2IL-00045
G2IL-00045-012,Uniqlo  60 Faux Fur Cultural Inspired Bag,Uniqlo,186.44,0,1,simple,G2IL-00045
G2IL-00045-013,Uniqlo  60 Faux Fur Minimalist Bag,Uniqlo,400.15,0,1,simple,G2IL-00045
G2IL-00045-014,Uniqlo  60 Faux Fur Corporate Bag,Uniqlo,213.42,0,1,simple,G2IL-00045
G2IL-00045-015,Uniqlo  60 Faux Fur Ethnic Bag,Uniqlo,433.76,0,1,simple,G2IL-00045
G2IL-00046,Hugo Boss Unisex 55 Polyester Minimalist Bag,Hugo Boss,,1,1,configurable,
G2IL-00046-001,Hugo Boss Unisex 55 Polyester Minimalist Bag,Hugo Boss,287.97,0,1,simple,G2IL-00046
G2IL-00046-002,Hugo Boss Unisex 55 Polyester Heritage Bag,Hugo Boss,328.29,0,1,simple,G2IL-00046
G2IL-00046-003,Hugo Boss Unisex 55 Polyester Dashiki-style Bag,Hugo Boss,303.29,0,1,simple,G2IL-00046
G2IL-00046-004,Hugo Boss Unisex 55 Polyester Statement Outerwear Bag,Hugo Boss,97.34,0,1,simple,G2IL-00046
G2IL-00046-005,Hugo Boss Unisex 55 Polyester Layered Bag,Hugo Boss,306.73,0,1,simple,G2IL-00046
G2IL-00046-006,Hugo Boss Unisex 47 Polyester Minimalist Bag,Hugo Boss,459.99,0,1,simple,G2IL-00046
G2IL-00046-007,Hugo Boss Unisex 47 Polyester Heritage Bag,Hugo Boss,334.85,0,1,simple,G2IL-00046
G2IL-00046-008,Hugo Boss Unisex 47 Polyester Dashiki-style Bag,Hugo Boss,74.4,0,1,simple,G2IL-00046
G2IL-00046-009,Hugo Boss Unisex 47 Polyester Statement Outerwear Bag,Hugo Boss,394.61,0,1,simple,G2IL-00046
G2IL-00046-010,Hugo Boss Unisex 47 Polyester Layered Bag,Hugo Boss,171.05,0,1,simple,G2IL-00046
G2IL-00046-011,Hugo Boss Unisex 58 Polyester Minimalist Bag,Hugo Boss,480.81,0,1,simple,G2IL-00046
G2IL-00046-012,Hugo Boss Unisex 58 Polyester Heritage Bag,Hugo Boss,23.89,0,1,simple,G2IL-00046
G2IL-00046-013,Hugo Boss Unisex 58 Polyester Dashiki-style Bag,Hugo Boss,184.88,0,1,simple,G2IL-00046
G2IL-00046-014,Hugo Boss Unisex 58 Polyester Statement Outerwear Bag,Hugo Boss,344.59,0,1,simple,G2IL-00046
G2IL-00046-015,Hugo Boss Unisex 58 Polyester Layered Bag,Hugo Boss,314.88,0,1,simple,G2IL-00046
G2IL-00047,Givenchy Men's 50 Leatherette Couture Bag,Givenchy,,1,1,configurable,
G2IL-00047-001,Givenchy Men's 50 Leatherette Couture Bag,Givenchy,216.11,0,1,simple,G2IL-00047
G2IL-00047-002,Givenchy Men's 50 Leatherette Rainwear Bag,Givenchy,191.9,0,1,simple,G2IL-00047
G2IL-00047-003,Givenchy Men's 50 Leatherette Grunge Bag,Givenchy,27.4,0,1,simple,G2IL-00047
G2IL-00047-004,Givenchy Men's 50 Leatherette Layered Bag,Givenchy,20.49,0,1,simple,G2IL-00047
G2IL-00047-005,Givenchy Men's 50 Leatherette Youth Bag,Givenchy,132.37,0,1,simple,G2IL-00047
G2IL-00047-006,Givenchy Men's 32 Leatherette Couture Bag,Givenchy,375.94,0,1,simple,G2IL-00047
G2IL-00047-007,Givenchy Men's 32 Leatherette Rainwear Bag,Givenchy,199.12,0,1,simple,G2IL-00047
G2IL-00047-008,Givenchy Men's 32 Leatherette Grunge Bag,Givenchy,362.53,0,1,simple,G2IL-00047
G2IL-00047-009,Givenchy Men's 32 Leatherette Layered Bag,Givenchy,266.79,0,1,simple,G2IL-00047
G2IL-00047-010,Givenchy Men's 32 Leatherette Youth Bag,Givenchy,473.42,0,1,simple,G2IL-00047
G2IL-00047-011,Givenchy Men's 36 Leatherette Couture Bag,Givenchy,30.26,0,1,simple,G2IL-00047
G2IL-00047-012,Givenchy Men's 36 Leatherette Rainwear Bag,Givenchy,167.04,0,1,simple,G2IL-00047
G2IL-00047-013,Givenchy Men's 36 Leatherette Grunge Bag,Givenchy,217.22,0,1,simple,G2IL-00047
G2IL-00047-014,Givenchy Men's 36 Leatherette Layered Bag,Givenchy,401.41,0,1,simple,G2IL-00047
G2IL-00047-015,Givenchy Men's 36 Leatherette Youth Bag,Givenchy,44.89,0,1,simple,G2IL-00047
G2IL-00048,Uniqlo Unisex 51 Cashmere Folk Bag,Uniqlo,,1,1,configurable,
G2IL-00048-001,Uniqlo Unisex 51 Cashmere Folk Bag,Uniqlo,119.59,0,1,simple,G2IL-00048
G2IL-00048-002,Uniqlo Unisex 51 Cashmere Linen style Bag,Uniqlo,367.58,0,1,simple,G2IL-00048
G2IL-00048-003,Uniqlo Unisex 51 Cashmere Party Bag,Uniqlo,38.97,0,1,simple,G2IL-00048
G2IL-00048-004,Uniqlo Unisex 51 Cashmere Grunge Bag,Uniqlo,223.73,0,1,simple,G2IL-00048
G2IL-00048-005,Uniqlo Unisex 51 Cashmere Classic Bag,Uniqlo,153.73,0,1,simple,G2IL-00048
G2IL-00048-006,Uniqlo Unisex 41 Cashmere Folk Bag,Uniqlo,163.56,0,1,simple,G2IL-00048
G2IL-00048-007,Uniqlo Unisex 41 Cashmere Linen style Bag,Uniqlo,15.67,0,1,simple,G2IL-00048
G2IL-00048-008,Uniqlo Unisex 41 Cashmere Party Bag,Uniqlo,492.21,0,1,simple,G2IL-00048
G2IL-00048-009,Uniqlo Unisex 41 Cashmere Grunge Bag,Uniqlo,301.28,0,1,simple,G2IL-00048
G2IL-00048-010,Uniqlo Unisex 41 Cashmere Classic Bag,Uniqlo,247.1,0,1,simple,G2IL-00048
G2IL-00048-011,Uniqlo Unisex 44 Cashmere Folk Bag,Uniqlo,398.22,0,1,simple,G2IL-00048
G2IL-00048-012,Uniqlo Unisex 44 Cashmere Linen style Bag,Uniqlo,236.85,0,1,simple,G2IL-00048
G2IL-00048-013,Uniqlo Unisex 44 Cashmere Party Bag,Uniqlo,28.61,0,1,simple,G2IL-00048
G2IL-00048-014,Uniqlo Unisex 44 Cashmere Grunge Bag,Uniqlo,339.38,0,1,simple,G2IL-00048
G2IL-00048-015,Uniqlo Unisex 44 Cashmere Classic Bag,Uniqlo,16.6,0,1,simple,G2IL-00048
G2IL-00049,Urban Outfitters Kid's 46 Denim Knitwear Bag,Urban Outfitters,,1,1,configurable,
G2IL-00049-001,Urban Outfitters Kid's 46 Denim Knitwear Bag,Urban Outfitters,161.65,0,1,simple,G2IL-00049
G2IL-00049-002,Urban Outfitters Kid's 46 Denim Slim-fit Bag,Urban Outfitters,307.92,0,1,simple,G2IL-00049
G2IL-00049-003,Urban Outfitters Kid's 46 Denim Luxury Bag,Urban Outfitters,446.63,0,1,simple,G2IL-00049
G2IL-00049-004,Urban Outfitters Kid's 46 Denim Statement Outerwear Bag,Urban Outfitters,10.94,0,1,simple,G2IL-00049
G2IL-00049-005,Urban Outfitters Kid's 46 Denim Meeting-ready Bag,Urban Outfitters,338.76,0,1,simple,G2IL-00049
G2IL-00049-006,Urban Outfitters Kid's 51 Denim Knitwear Bag,Urban Outfitters,191.54,0,1,simple,G2IL-00049
G2IL-00049-007,Urban Outfitters Kid's 51 Denim Slim-fit Bag,Urban Outfitters,131.01,0,1,simple,G2IL-00049
G2IL-00049-008,Urban Outfitters Kid's 51 Denim Luxury Bag,Urban Outfitters,499.55,0,1,simple,G2IL-00049
G2IL-00049-009,Urban Outfitters Kid's 51 Denim Statement Outerwear Bag,Urban Outfitters,104.77,0,1,simple,G2IL-00049
G2IL-00049-010,Urban Outfitters Kid's 51 Denim Meeting-ready Bag,Urban Outfitters,120.28,0,1,simple,G2IL-00049
G2IL-00049-011,Urban Outfitters Kid's 49 Denim Knitwear Bag,Urban Outfitters,116.18,0,1,simple,G2IL-00049
G2IL-00049-012,Urban Outfitters Kid's 49 Denim Slim-fit Bag,Urban Outfitters,381.07,0,1,simple,G2IL-00049
G2IL-00049-013,Urban Outfitters Kid's 49 Denim Luxury Bag,Urban Outfitters,31.23,0,1,simple,G2IL-00049
G2IL-00049-014,Urban Outfitters Kid's 49 Denim Statement Outerwear Bag,Urban Outfitters,470.41,0,1,simple,G2IL-00049
G2IL-00049-015,Urban Outfitters Kid's 49 Denim Meeting-ready Bag,Urban Outfitters,272.12,0,1,simple,G2IL-00049
G2IL-00050,Chanel Kid's 37 Cashmere Beach Bag,Chanel,,1,1,configurable,
G2IL-00050-001,Chanel Kid's 37 Cashmere Beach Bag,Chanel,95.65,0,1,simple,G2IL-00050
G2IL-00050-002,Chanel Kid's 37 Cashmere Monochrome Bag,Chanel,416.31,0,1,simple,G2IL-00050
G2IL-00050-003,Chanel Kid's 37 Cashmere Evening Wear Bag,Chanel,29.52,0,1,simple,G2IL-00050
G2IL-00050-004,Chanel Kid's 37 Cashmere Outerwear Bag,Chanel,224.77,0,1,simple,G2IL-00050
G2IL-00050-005,Chanel Kid's 37 Cashmere Luxury Casual Bag,Chanel,301.3,0,1,simple,G2IL-00050
G2IL-00050-006,Chanel Kid's 49 Cashmere Beach Bag,Chanel,403.82,0,1,simple,G2IL-00050
G2IL-00050-007,Chanel Kid's 49 Cashmere Monochrome Bag,Chanel,16.38,0,1,simple,G2IL-00050
G2IL-00050-008,Chanel Kid's 49 Cashmere Evening Wear Bag,Chanel,475.31,0,1,simple,G2IL-00050
G2IL-00050-009,Chanel Kid's 49 Cashmere Outerwear Bag,Chanel,42.38,0,1,simple,G2IL-00050
G2IL-00050-010,Chanel Kid's 49 Cashmere Luxury Casual Bag,Chanel,35.52,0,1,simple,G2IL-00050
G2IL-00050-011,Chanel Kid's 53 Cashmere Beach Bag,Chanel,294.12,0,1,simple,G2IL-00050
G2IL-00050-012,Chanel Kid's 53 Cashmere Monochrome Bag,Chanel,418.85,0,1,simple,G2IL-00050
G2IL-00050-013,Chanel Kid's 53 Cashmere Evening Wear Bag,Chanel,113.63,0,1,simple,G2IL-00050
G2IL-00050-014,Chanel Kid's 53 Cashmere Outerwear Bag,Chanel,55.5,0,1,simple,G2IL-00050
G2IL-00050-015,Chanel Kid's 53 Cashmere Luxury Casual Bag,Chanel,83.01,0,1,simple,G2IL-00050
G2IL-00051,Urban Outfitters Kid's 26 Satin Minimalist Bag,Urban Outfitters,,1,1,configurable,
G2IL-00051-001,Urban Outfitters Kid's 26 Satin Minimalist Bag,Urban Outfitters,253.15,0,1,simple,G2IL-00051
G2IL-00051-002,Urban Outfitters Kid's 26 Satin Meeting-ready Bag,Urban Outfitters,87.29,0,1,simple,G2IL-00051
G2IL-00051-003,Urban Outfitters Kid's 26 Satin Cute Bag,Urban Outfitters,424.75,0,1,simple,G2IL-00051
G2IL-00051-004,Urban Outfitters Kid's 26 Satin School-inspired Bag,Urban Outfitters,485.2,0,1,simple,G2IL-00051
G2IL-00051-005,Urban Outfitters Kid's 26 Satin Cultural Bag,Urban Outfitters,253.9,0,1,simple,G2IL-00051
G2IL-00051-006,Urban Outfitters Kid's 59 Satin Minimalist Bag,Urban Outfitters,53.39,0,1,simple,G2IL-00051
G2IL-00051-007,Urban Outfitters Kid's 59 Satin Meeting-ready Bag,Urban Outfitters,316.33,0,1,simple,G2IL-00051
G2IL-00051-008,Urban Outfitters Kid's 59 Satin Cute Bag,Urban Outfitters,436.94,0,1,simple,G2IL-00051
G2IL-00051-009,Urban Outfitters Kid's 59 Satin School-inspired Bag,Urban Outfitters,298.94,0,1,simple,G2IL-00051
G2IL-00051-010,Urban Outfitters Kid's 59 Satin Cultural Bag,Urban Outfitters,128.93,0,1,simple,G2IL-00051
G2IL-00051-011,Urban Outfitters Kid's 49 Satin Minimalist Bag,Urban Outfitters,450.17,0,1,simple,G2IL-00051
G2IL-00051-012,Urban Outfitters Kid's 49 Satin Meeting-ready Bag,Urban Outfitters,257.17,0,1,simple,G2IL-00051
G2IL-00051-013,Urban Outfitters Kid's 49 Satin Cute Bag,Urban Outfitters,478.01,0,1,simple,G2IL-00051
G2IL-00051-014,Urban Outfitters Kid's 49 Satin School-inspired Bag,Urban Outfitters,452.3,0,1,simple,G2IL-00051
G2IL-00051-015,Urban Outfitters Kid's 49 Satin Cultural Bag,Urban Outfitters,122.51,0,1,simple,G2IL-00051
G2IL-00052,Gap Kid's 35 Lycra Folk Bag,Gap,,1,1,configurable,
G2IL-00052-001,Gap Kid's 35 Lycra Folk Bag,Gap,311.34,0,1,simple,G2IL-00052
G2IL-00052-002,Gap Kid's 35 Lycra Urban Bag,Gap,34.97,0,1,simple,G2IL-00052
G2IL-00052-003,Gap Kid's 35 Lycra Bohemian Bag,Gap,54.52,0,1,simple,G2IL-00052
G2IL-00052-004,Gap Kid's 35 Lycra Streetwear Bag,Gap,181.08,0,1,simple,G2IL-00052
G2IL-00052-005,Gap Kid's 35 Lycra Youth Bag,Gap,128.85,0,1,simple,G2IL-00052
G2IL-00052-006,Gap Kid's 34 Lycra Folk Bag,Gap,414.3,0,1,simple,G2IL-00052
G2IL-00052-007,Gap Kid's 34 Lycra Urban Bag,Gap,153.56,0,1,simple,G2IL-00052
G2IL-00052-008,Gap Kid's 34 Lycra Bohemian Bag,Gap,396.83,0,1,simple,G2IL-00052
G2IL-00052-009,Gap Kid's 34 Lycra Streetwear Bag,Gap,455.1,0,1,simple,G2IL-00052
G2IL-00052-010,Gap Kid's 34 Lycra Youth Bag,Gap,69.07,0,1,simple,G2IL-00052
G2IL-00052-011,Gap Kid's 44 Lycra Folk Bag,Gap,65.98,0,1,simple,G2IL-00052
G2IL-00052-012,Gap Kid's 44 Lycra Urban Bag,Gap,401.93,0,1,simple,G2IL-00052
G2IL-00052-013,Gap Kid's 44 Lycra Bohemian Bag,Gap,98.44,0,1,simple,G2IL-00052
G2IL-00052-014,Gap Kid's 44 Lycra Streetwear Bag,Gap,347.18,0,1,simple,G2IL-00052
G2IL-00052-015,Gap Kid's 44 Lycra Youth Bag,Gap,328.48,0,1,simple,G2IL-00052
G2IL-00053,Coach Unisex 32 Neoprene Linen style Bag,Coach,,1,1,configurable,
G2IL-00053-001,Coach Unisex 32 Neoprene Linen style Bag,Coach,67.19,0,1,simple,G2IL-00053
G2IL-00053-002,Coach Unisex 32 Neoprene School-inspired Bag,Coach,340.62,0,1,simple,G2IL-00053
G2IL-00053-003,Coach Unisex 32 Neoprene Breathable Bag,Coach,172.01,0,1,simple,G2IL-00053
G2IL-00053-004,Coach Unisex 32 Neoprene Red Carpet Bag,Coach,49.47,0,1,simple,G2IL-00053
G2IL-00053-005,Coach Unisex 32 Neoprene Down style Bag,Coach,447.1,0,1,simple,G2IL-00053
G2IL-00053-006,Coach Unisex 50 Neoprene Linen style Bag,Coach,344.78,0,1,simple,G2IL-00053
G2IL-00053-007,Coach Unisex 50 Neoprene School-inspired Bag,Coach,282.84,0,1,simple,G2IL-00053
G2IL-00053-008,Coach Unisex 50 Neoprene Breathable Bag,Coach,197.56,0,1,simple,G2IL-00053
G2IL-00053-009,Coach Unisex 50 Neoprene Red Carpet Bag,Coach,22.85,0,1,simple,G2IL-00053
G2IL-00053-010,Coach Unisex 50 Neoprene Down style Bag,Coach,112.57,0,1,simple,G2IL-00053
G2IL-00053-011,Coach Unisex 37 Neoprene Linen style Bag,Coach,36.09,0,1,simple,G2IL-00053
G2IL-00053-012,Coach Unisex 37 Neoprene School-inspired Bag,Coach,397.62,0,1,simple,G2IL-00053
G2IL-00053-013,Coach Unisex 37 Neoprene Breathable Bag,Coach,70.72,0,1,simple,G2IL-00053
G2IL-00053-014,Coach Unisex 37 Neoprene Red Carpet Bag,Coach,486.53,0,1,simple,G2IL-00053
G2IL-00053-015,Coach Unisex 37 Neoprene Down style Bag,Coach,441.53,0,1,simple,G2IL-00053
G2IL-00054,Versace Men's 48 Lurex Timeless Bag,Versace,,1,1,configurable,
G2IL-00054-001,Versace Men's 48 Lurex Timeless Bag,Versace,496.58,0,1,simple,G2IL-00054
G2IL-00054-002,Versace Men's 48 Lurex Meeting-ready Bag,Versace,118.61,0,1,simple,G2IL-00054
G2IL-00054-003,Versace Men's 48 Lurex Athletic Bag,Versace,97.18,0,1,simple,G2IL-00054
G2IL-00054-004,Versace Men's 48 Lurex Teen Bag,Versace,139.37,0,1,simple,G2IL-00054
G2IL-00054-005,Versace Men's 48 Lurex Retro 70s Bag,Versace,217.43,0,1,simple,G2IL-00054
G2IL-00054-006,Versace Men's 29 Lurex Timeless Bag,Versace,105.86,0,1,simple,G2IL-00054
G2IL-00054-007,Versace Men's 29 Lurex Meeting-ready Bag,Versace,359.62,0,1,simple,G2IL-00054
G2IL-00054-008,Versace Men's 29 Lurex Athletic Bag,Versace,311.66,0,1,simple,G2IL-00054
G2IL-00054-009,Versace Men's 29 Lurex Teen Bag,Versace,36.66,0,1,simple,G2IL-00054
G2IL-00054-010,Versace Men's 29 Lurex Retro 70s Bag,Versace,176.01,0,1,simple,G2IL-00054
G2IL-00054-011,Versace Men's 46 Lurex Timeless Bag,Versace,67.95,0,1,simple,G2IL-00054
G2IL-00054-012,Versace Men's 46 Lurex Meeting-ready Bag,Versace,452.66,0,1,simple,G2IL-00054
G2IL-00054-013,Versace Men's 46 Lurex Athletic Bag,Versace,63.52,0,1,simple,G2IL-00054
G2IL-00054-014,Versace Men's 46 Lurex Teen Bag,Versace,475.34,0,1,simple,G2IL-00054
G2IL-00054-015,Versace Men's 46 Lurex Retro 70s Bag,Versace,167.26,0,1,simple,G2IL-00054
G2IL-00055,American Eagle Outfitters Men's 52 Microfiber Waterproof Bag,American Eagle Outfitters,,1,1,configurable,
G2IL-00055-001,American Eagle Outfitters Men's 52 Microfiber Waterproof Bag,American Eagle Outfitters,349.69,0,1,simple,G2IL-00055
G2IL-00055-002,American Eagle Outfitters Men's 52 Microfiber Effortless Bag,American Eagle Outfitters,74.53,0,1,simple,G2IL-00055
G2IL-00055-003,American Eagle Outfitters Men's 52 Microfiber Cashmere Bag,American Eagle Outfitters,149.86,0,1,simple,G2IL-00055
G2IL-00055-004,American Eagle Outfitters Men's 52 Microfiber Luxury Bag,American Eagle Outfitters,204.44,0,1,simple,G2IL-00055
G2IL-00055-005,American Eagle Outfitters Men's 52 Microfiber Cultural Bag,American Eagle Outfitters,190.34,0,1,simple,G2IL-00055
G2IL-00055-006,American Eagle Outfitters Men's 43 Microfiber Waterproof Bag,American Eagle Outfitters,339.65,0,1,simple,G2IL-00055
G2IL-00055-007,American Eagle Outfitters Men's 43 Microfiber Effortless Bag,American Eagle Outfitters,173.06,0,1,simple,G2IL-00055
G2IL-00055-008,American Eagle Outfitters Men's 43 Microfiber Cashmere Bag,American Eagle Outfitters,105.99,0,1,simple,G2IL-00055
G2IL-00055-009,American Eagle Outfitters Men's 43 Microfiber Luxury Bag,American Eagle Outfitters,434.85,0,1,simple,G2IL-00055
G2IL-00055-010,American Eagle Outfitters Men's 43 Microfiber Cultural Bag,American Eagle Outfitters,367.98,0,1,simple,G2IL-00055
G2IL-00055-011,American Eagle Outfitters Men's 38 Microfiber Waterproof Bag,American Eagle Outfitters,139.35,0,1,simple,G2IL-00055
G2IL-00055-012,American Eagle Outfitters Men's 38 Microfiber Effortless Bag,American Eagle Outfitters,451.88,0,1,simple,G2IL-00055
G2IL-00055-013,American Eagle Outfitters Men's 38 Microfiber Cashmere Bag,American Eagle Outfitters,266.59,0,1,simple,G2IL-00055
G2IL-00055-014,American Eagle Outfitters Men's 38 Microfiber Luxury Bag,American Eagle Outfitters,48.18,0,1,simple,G2IL-00055
G2IL-00055-015,American Eagle Outfitters Men's 38 Microfiber Cultural Bag,American Eagle Outfitters,354.13,0,1,simple,G2IL-00055
